row_id,source_file,claim_text,dg1_dependencies,dg2_new_capability,dg3_preserved_floor,dg4_collapse_if_removed,dg5_translation_registers,dg6_state,dg7_admissible,dg8_closure_pass,proof_label,grade,recommended_atom_action,notes
KIMI-seven-q-C-005,topics/abc-7q-classifier.html,Q1 — Distinction: 13 survive (Advaita exits).,requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent_partial,needs_review,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status partial. Register partial; review before promotion. Bridge correspondence, not proof."
KIMI-seven-q-C-006,topics/abc-7q-classifier.html,Q2 — Substrate: 7 survive (materialism/naturalism exit on structural grounds).,requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent_partial,needs_review,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status partial. Register partial; review before promotion. Bridge correspondence, not proof."
KIMI-seven-q-C-007,topics/abc-7q-classifier.html,Q4 — Self-grounding: 6 survive (brute-fact terminus is an honest stop).,requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent_partial,needs_review,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status partial. Register partial; review before promotion. Bridge correspondence, not proof."
KIMI-seven-q-C-008,topics/abc-7q-classifier.html,Q6 — Observer required: 4 survive.,requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent_partial,needs_review,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status partial. Register partial; review before promotion. Bridge correspondence, not proof."
KIMI-seven-q-C-009,topics/abc-7q-classifier.html,"Q9 — Properties match existing claim: 3 remain (Classical Theism, Panentheism, Christianity).",requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent_partial,needs_review,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status partial. Register partial; review before promotion. Bridge correspondence, not proof."
KIMI-seven-q-C-010,topics/abc-7q-classifier.html,Q10–Q12 — Boundary conditions: Christianity is the framework's claimed survivor.,requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent_partial,needs_review,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status partial. Register partial; review before promotion. Bridge correspondence, not proof."
KIMI-seven-q-C-011,topics/abc-7q-classifier.html,"Honesty notes: the N=3 minimality claim is asserted, not yet proven.",requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent_partial,needs_review,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status partial. Register partial; review before promotion. Bridge correspondence, not proof."
KIMI-seven-q-C-012,topics/abc-7q-classifier.html,"The jump from syntax to semantics (Φ threshold to ""something it is like"") has no published bridge.",requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent_partial,needs_review,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status partial. Register partial; review before promotion. Bridge correspondence, not proof."
KIMI-seven-q-C-013,topics/abc-7q-classifier.html,"Personhood is inserted as a theological axiom, not derived from structural match.",requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent_partial,needs_review,yes,PM,C,create_bridge_atom,Claim-level v0.2 pass; pre-pill. Register C status partial. Register partial; review before promotion. Philosophical/model claim.
KIMI-axioms-A-001,topics/abc-axioms.html,Theology does not wait for physics to grant God permission to exist.,none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-axioms-A-002,topics/abc-axioms.html,"It confesses God as the living ground of being, truth , relation, and goodness.",none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-axioms-A-003,topics/abc-axioms.html,"In this register, the four axioms are not ultimate; they are created-order reflections of the one God read four ways: Father (existence), Son / Word (distinction), Spirit (relation), and the Way/Truth (orientation).",none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-axioms-A-004,topics/abc-axioms.html,Humanity in this picture: human beings are made to know these axioms because they are made by this God.,none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-axioms-A-005,topics/abc-axioms.html,The mind does not create truth; it recognizes it.,none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-axioms-A-006,topics/abc-axioms.html,"The capacity to distinguish, to relate, and to orient toward the true is part of the image of God.",none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-axioms-A-007,topics/abc-axioms.html,"The Fall did not erase this capacity, but it bent it — hence the need for grace to restore both the knower and the known.",none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-axioms-A-008,topics/abc-axioms.html,This is not a proof smuggled into the premises.,none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-axioms-A-009,topics/abc-axioms.html,"It is the theological starting point, stated openly.",none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-axioms-A-010,topics/abc-axioms.html,The framework then asks whether the created order shows structural rhymes with that starting point.,none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-axioms-B-001,topics/abc-axioms.html,"Science needs something to model, distinguishable states, lawful relation between states, measurement, error correction, stable records, and public revisability.",requires empirical method / opening axioms (L0-L2),"introduces a physics-register model, observation, or formal method",mathematical/logical lower-layer floor preserved,"if removed, dependent bridge claims collapse to analogy",domain-bound (B); C translates structure across,coherent,yes,yes,PH,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register B status present. Physics-register claim; formal/empirical support required.
KIMI-axioms-B-002,topics/abc-axioms.html,A1 — Existence: there is something to model.,requires empirical method / opening axioms (L0-L2),"introduces a physics-register model, observation, or formal method",mathematical/logical lower-layer floor preserved,"if removed, dependent bridge claims collapse to analogy",domain-bound (B); C translates structure across,coherent,yes,yes,E,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register B status present.
KIMI-axioms-B-003,topics/abc-axioms.html,A2 — Distinction: states can be differentiated.,requires empirical method / opening axioms (L0-L2),"introduces a physics-register model, observation, or formal method",mathematical/logical lower-layer floor preserved,"if removed, dependent bridge claims collapse to analogy",domain-bound (B); C translates structure across,coherent,yes,yes,E,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register B status present.
KIMI-axioms-B-004,topics/abc-axioms.html,A3 — Relation / Lawfulness: states interact in repeatable ways.,requires empirical method / opening axioms (L0-L2),"introduces a physics-register model, observation, or formal method",mathematical/logical lower-layer floor preserved,"if removed, dependent bridge claims collapse to analogy",domain-bound (B); C translates structure across,coherent,yes,yes,E,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register B status present.
KIMI-axioms-B-005,topics/abc-axioms.html,A4 — Orientation: some answers are better than others; truth beats error.,requires empirical method / opening axioms (L0-L2),"introduces a physics-register model, observation, or formal method",mathematical/logical lower-layer floor preserved,"if removed, dependent bridge claims collapse to analogy",domain-bound (B); C translates structure across,coherent,yes,yes,E,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register B status present.
KIMI-axioms-B-006,topics/abc-axioms.html,Physics can honestly say these are required for intelligible theory.,requires empirical method / opening axioms (L0-L2),"introduces a physics-register model, observation, or formal method",mathematical/logical lower-layer floor preserved,"if removed, dependent bridge claims collapse to analogy",domain-bound (B); C translates structure across,coherent,yes,yes,E,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register B status present.
KIMI-axioms-B-007,topics/abc-axioms.html,"Physics cannot honestly say, from these alone, that Christianity is true.",requires empirical method / opening axioms (L0-L2),"introduces a physics-register model, observation, or formal method",mathematical/logical lower-layer floor preserved,"if removed, dependent bridge claims collapse to analogy",domain-bound (B); C translates structure across,coherent,yes,yes,E,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register B status present.
KIMI-axioms-C-001,topics/abc-axioms.html,Theophysics reads the four axioms as a relational grammar.,requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent,yes,yes,PM,C,create_bridge_atom,Claim-level v0.2 pass; pre-pill. Register C status present. Philosophical/model claim.
KIMI-axioms-C-002,topics/abc-axioms.html,Information follows from distinction in relation; order follows from relation plus orientation.,requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent,yes,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status present. Bridge correspondence, not proof."
KIMI-axioms-C-003,topics/abc-axioms.html,"The move from ""relation"" to ""relational ontology"" is a valid bridge candidate, not a settled physics derivation.",requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent,yes,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status present. Bridge correspondence, not proof."
KIMI-axioms-C-004,topics/abc-axioms.html,"Lean status: P-00 has a gold ticket for guardrail support — distinction implies existence, and truth ranks above error under the defined orientation relation.",requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent,yes,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status present. Bridge correspondence, not proof."
KIMI-axioms-C-005,topics/abc-axioms.html,"Lean does not prove God, Christianity, χ, the Logos field, the Master Equation, moral realism, or a self-grounding substrate.",requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent,yes,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status present. Bridge correspondence, not proof."
KIMI-axioms-C-006,topics/abc-axioms.html,"Unified Derivation Grammar: the four axioms map directly to DG layers: A1→L_0 (Ground/Being), A2→L_1 (Distinction), A3→L_2 (Relation), A4→X (Constraint/Orientation).",requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent,yes,yes,PM,C,create_bridge_atom,Claim-level v0.2 pass; pre-pill. Register C status present. Philosophical/model claim.
KIMI-axioms-C-007,topics/abc-axioms.html,Moral-first candidate: the M-series proposes that the Good is primitive and physics is a projection of moral/coherence structure.,requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent,yes,yes,PM,C,create_bridge_atom,Claim-level v0.2 pass; pre-pill. Register C status present. Philosophical/model claim.
KIMI-axioms-C-008,topics/abc-axioms.html,"This is preserved as candidate architecture, not promoted to canon proof.",requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent,yes,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status present. Bridge correspondence, not proof."
KIMI-consciousness-A-001,topics/abc-consciousness.html,"Theology treats the person as more than computation: receiver, witness , moral agent, and responder to grace .",none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-consciousness-A-002,topics/abc-consciousness.html,The image of God is not a feature added to an organism; it is the architecture of self-referential relation oriented toward its source.,none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-consciousness-A-003,topics/abc-consciousness.html,"Scripture frames this as a mirror: “For now we see through a glass, darkly; but then face to face” (1 Cor 13:12).",none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,S,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present. Scriptural/traditional source.
KIMI-consciousness-A-004,topics/abc-consciousness.html,The mirror is not optional; the self knows itself through a ground it did not create.,none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-consciousness-A-005,topics/abc-consciousness.html,"The Fall degrades the channel, not the architecture; restoration cleans the mirror from outside the system.",none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-consciousness-A-006,topics/abc-consciousness.html,"Humanity in this picture: we are embodied souls, not souls trapped in bodies.",none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-consciousness-A-007,topics/abc-consciousness.html,The body is good; the soul is the life-principle that makes the body a person; the spirit is the capacity for God-relationship opened and restored by the Holy Spirit.,none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-consciousness-A-008,topics/abc-consciousness.html,"Death is an unnatural separation of soul and body, and resurrection — not mere survival as a ghost — is the Christian hope.",none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-consciousness-B-001,topics/abc-consciousness.html,"Science studies neural correlates, behavior, cognition, and self-report.",requires empirical method / opening axioms (L0-L2),"introduces a physics-register model, observation, or formal method",mathematical/logical lower-layer floor preserved,"if removed, dependent bridge claims collapse to analogy",domain-bound (B); C translates structure across,coherent_partial,needs_review,yes,E,C,create_gap_atom,Claim-level v0.2 pass; pre-pill. Register B status partial. Register partial; review before promotion.
KIMI-consciousness-B-002,topics/abc-consciousness.html,The hard problem — why physical processing gives rise to subjective experience — remains contested.,requires empirical method / opening axioms (L0-L2),"introduces a physics-register model, observation, or formal method",mathematical/logical lower-layer floor preserved,"if removed, dependent bridge claims collapse to analogy",domain-bound (B); C translates structure across,coherent_partial,needs_review,yes,E,C,create_gap_atom,Claim-level v0.2 pass; pre-pill. Register B status partial. Register partial; review before promotion.
KIMI-consciousness-B-003,topics/abc-consciousness.html,"No established physics derives qualia from matter, and claims about animal or machine consciousness require careful falsification conditions.",requires empirical method / opening axioms (L0-L2),"introduces a physics-register model, observation, or formal method",mathematical/logical lower-layer floor preserved,"if removed, dependent bridge claims collapse to analogy",domain-bound (B); C translates structure across,coherent_partial,needs_review,yes,E,C,create_gap_atom,Claim-level v0.2 pass; pre-pill. Register B status partial. Register partial; review before promotion.
KIMI-consciousness-B-004,topics/abc-consciousness.html,The framework does not claim to close the hard problem through an experiment.,requires empirical method / opening axioms (L0-L2),"introduces a physics-register model, observation, or formal method",mathematical/logical lower-layer floor preserved,"if removed, dependent bridge claims collapse to analogy",domain-bound (B); C translates structure across,coherent_partial,needs_review,yes,E,C,create_gap_atom,Claim-level v0.2 pass; pre-pill. Register B status partial. Register partial; review before promotion.
KIMI-consciousness-B-005,topics/abc-consciousness.html,"It claims that the problem is reframed once relation, orientation, and self-reference are taken as primitives rather than as properties to be explained after the fact.",requires empirical method / opening axioms (L0-L2),"introduces a physics-register model, observation, or formal method",mathematical/logical lower-layer floor preserved,"if removed, dependent bridge claims collapse to analogy",domain-bound (B); C translates structure across,coherent_partial,needs_review,yes,E,C,create_gap_atom,Claim-level v0.2 pass; pre-pill. Register B status partial. Register partial; review before promotion.
KIMI-consciousness-C-001,topics/abc-consciousness.html,Consciousness is not an extra substance added to the system.,requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent_partial,needs_review,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status partial. Register partial; review before promotion. Bridge correspondence, not proof."
KIMI-consciousness-C-002,topics/abc-consciousness.html,"It is what relational, oriented structure looks like from the inside when it becomes self-referential.",requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent_partial,needs_review,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status partial. Register partial; review before promotion. Bridge correspondence, not proof."
KIMI-consciousness-C-003,topics/abc-consciousness.html,"This is a structural claim, not an empirical claim that consciousness has been built from parts or measured in a lab.",requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent_partial,needs_review,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status partial. Register partial; review before promotion. Bridge correspondence, not proof."
KIMI-consciousness-C-004,topics/abc-consciousness.html,L1 — Relation between things. Physical interaction. No awareness.,requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent_partial,needs_review,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status partial. Register partial; review before promotion. Bridge correspondence, not proof."
